Obs.	statenum	casenum	vnumber	pnumber	city	county	accdate	accday	accmon	caseyear	driverdrowsy	latitude	longitude	age	airbag	prf1	prf2	prf3	restraint	body	gvwrating	vfatcount	make	model	modelyr	vrf1	vrf2	drivpres	drf1	drf2	drf3	drf4	dridistract	
169	1	334	1	1	0	115	06232016	23	6	2016	0	33.77739167	-86.42637500	86	20	0	0	0	3	31	0	2	23	481	2009	0	0	1	0	0	0	0	99	
170	1	334	1	2	0	115	06232016	23	6	2016	0	33.77739167	-86.42637500	75	20	0	0	0	3	31	0	2	23	481	2009	0	0	1	0	0	0	0	99	
171	1	338	2	1	0	9	06232016	23	6	2016	0	33.92834167	-86.86742500	46	8	0	0	0	3	31	0	0	12	481	2009	0	0	1	89	0	0	0	00	
172	1	339	1	1	0	51	06092016	9	6	2016	0	32.57674444	-86.24310833	24	1	0	0	0	3	2	0	2	12	3	2009	0	0	1	8	28	0	0	00	
173	1	339	1	2	0	51	06092016	9	6	2016	0	32.57674444	-86.24310833	25	1	0	0	0	3	2	0	2	12	3	2009	0	0	1	8	28	0	0	00	
174	1	340	1	1	0	43	06092016	9	6	2016	0	34.28567500	-86.49649444	33	1	0	0	0	3	31	2	0	12	481	2013	0	0	1	0	0	0	0	10	
175	1	343	1	1	0	113	06102016	10	6	2016	0	32.44072500	-85.30183889	36	1	0	0	0	1	4	0	0	49	40	2012	0	0	1	0	0	0	0	00	
176	1	345	1	1	1990	61	06112016	11	6	2016	0	31.13770556	-85.55438889	29	1	0	0	0	7	4	0	0	49	40	2008	0	0	1	28	0	0	0	99	
177	1	349	1	1	1730	89	06172016	17	6	2016	0	34.71682222	-86.54760556	34	1	0	0	0	3	4	0	1	13	13	2013	0	0	1	28	0	0	0	99	
178	1	357	1	1	0	67	06232016	23	6	2016	0	31.66401667	-85.20256111	71	1	0	0	0	3	14	0	1	55	402	2012	0	0	1	99	99	99	99	99	
179	1	357	1	2	0	67	06232016	23	6	2016	0	31.66401667	-85.20256111	0	0	0	0	0	11	14	0	1	55	402	2012	0	0	1	99	99	99	99	99	
180	1	358	1	1	0	89	06232016	23	6	2016	0	34.80964722	-86.69123611	32	1	0	0	0	7	5	0	1	55	36	2013	0	0	1	0	0	0	0	00	
181	1	367	1	1	0	19	06252016	25	6	2016	0	34.06869722	-85.68123889	30	1	0	0	0	7	4	0	1	35	50	2014	0	0	1	28	0	0	0	99	
182	1	368	1	1	0	45	06262016	26	6	2016	0	31.34005833	-85.48780556	23	2	0	0	0	7	4	0	1	35	47	2008	0	0	1	58	28	0	0	00	
183	1	370	2	1	0	125	06272016	27	6	2016	0	33.05512778	-87.57975278	38	1	0	0	0	3	4	0	0	7	24	2015	0	0	1	0	0	0	0	00	
184	1	370	2	2	0	125	06272016	27	6	2016	0	33.05512778	-87.57975278	35	1	0	0	0	3	4	0	0	7	24	2015	0	0	1	0	0	0	0	00	
185	1	373	1	1	0	19	06282016	28	6	2016	0	34.27335278	-85.64289444	56	3	0	0	0	7	6	0	1	23	8	2008	0	0	1	79	0	0	0	99	
186	1	374	2	1	0	113	06282016	28	6	2016	0	32.46568333	-85.08456389	63	20	0	0	0	3	14	0	0	49	402	2015	0	0	1	89	0	0	0	00	
187	1	376	1	1	0	29	06302016	30	6	2016	0	33.50306111	-85.60811389	52	8	0	0	0	3	4	0	1	35	47	2014	0	0	1	28	0	0	0	99	
188	1	387	2	1	0	45	03172016	17	3	2016	0	31.43106111	-85.74880833	38	1	0	0	0	3	31	0	0	20	481	2011	0	0	1	0	0	0	0	00	
189	1	389	1	1	0	17	03042016	4	3	2016	0	32.98433333	-85.24357778	18	8	0	0	0	3	4	0	1	37	31	2008	0	0	1	28	0	0	0	99	
190	1	391	1	1	0	11	03062016	6	3	2016	0	32.10805833	-85.58040278	28	1	0	0	0	7	4	0	0	35	47	2008	0	0	1	51	0	0	0	00	
191	1	396	1	1	0	83	04212016	21	4	2016	0	34.73046389	-86.91593611	39	8	0	0	0	7	4	0	1	55	36	2016	0	0	1	28	0	0	0	03	
192	1	396	1	2	0	83	04212016	21	4	2016	0	34.73046389	-86.91593611	5	0	0	0	0	3	4	0	1	55	36	2016	0	0	1	28	0	0	0	03	
193	1	396	2	1	0	83	04212016	21	4	2016	0	34.73046389	-86.91593611	50	8	0	0	0	3	21	0	0	12	461	2012	0	0	1	0	0	0	0	00	
194	1	397	2	1	0	123	04092016	9	4	2016	0	32.74756111	-85.78547778	50	20	0	0	0	3	6	0	1	12	24	2011	0	0	1	0	0	0	0	00	
195	1	397	2	2	0	123	04092016	9	4	2016	0	32.74756111	-85.78547778	58	20	0	0	0	3	6	0	1	12	24	2011	0	0	1	0	0	0	0	00	
196	1	397	2	3	0	123	04092016	9	4	2016	0	32.74756111	-85.78547778	35	20	0	0	0	3	6	0	1	12	24	2011	0	0	1	0	0	0	0	00	
197	1	397	2	4	0	123	04092016	9	4	2016	0	32.74756111	-85.78547778	8	20	0	0	0	3	6	0	1	12	24	2011	0	0	1	0	0	0	0	00	
198	1	398	1	1	0	83	04072016	7	4	2016	0	34.96000833	-86.82587222	53	20	0	0	0	3	20	0	0	63	441	2014	0	0	1	89	0	0	0	98	
199	1	398	1	2	0	83	04072016	7	4	2016	0	34.96000833	-86.82587222	2	20	0	0	0	10	20	0	0	63	441	2014	0	0	1	89	0	0	0	98	
200	1	400	1	1	0	33	03222016	22	3	2016	0	34.69353889	-87.84977778	21	8	0	0	0	7	4	0	1	12	17	2012	0	0	1	0	0	0	0	99	
201	1	403	1	1	2100	97	06192016	19	6	2016	0	30.55145556	-88.10610556	27	8	0	0	0	7	6	0	1	23	8	2011	0	0	1	0	0	0	0	00	
202	1	406	1	1	0	91	06272016	27	6	2016	0	32.07956944	-87.85205833	66	1	0	0	0	3	4	0	1	20	37	2014	0	0	1	28	0	0	0	99	
203	1	406	1	2	0	91	06272016	27	6	2016	0	32.07956944	-87.85205833	60	1	0	0	0	3	4	0	1	20	37	2014	0	0	1	28	0	0	0	99	
204	1	408	1	1	1730	89	06302016	30	6	2016	0	34.73506111	-86.64371667	53	20	0	0	0	7	31	0	0	7	482	2016	0	0	1	89	0	0	0	99	
205	1	408	1	2	1730	89	06302016	30	6	2016	0	34.73506111	-86.64371667	27	20	0	0	0	7	31	0	0	7	482	2016	0	0	1	89	0	0	0	99	
206	1	408	1	3	1730	89	06302016	30	6	2016	0	34.73506111	-86.64371667	2	0	0	0	0	10	31	0	0	7	482	2016	0	0	1	89	0	0	0	99	
207	1	408	1	4	1730	89	06302016	30	6	2016	0	34.73506111	-86.64371667	3	0	0	0	0	10	31	0	0	7	482	2016	0	0	1	89	0	0	0	99	
208	1	414	1	1	0	85	07102016	10	7	2016	0	32.08517500	-86.67712222	22	1	0	0	0	7	31	0	1	20	481	2016	0	0	1	0	0	0	0	99	
209	1	416	1	1	2410	115	07132016	13	7	2016	0	33.54806944	-86.27978889	50	8	0	0	0	3	31	0	1	49	482	2016	0	0	1	0	0	0	0	99	
210	1	416	1	2	2410	115	07132016	13	7	2016	0	33.54806944	-86.27978889	25	8	0	0	0	99	31	0	1	49	482	2016	0	0	1	0	0	0	0	99	
211	1	417	1	1	1210	3	07152016	15	7	2016	0	30.40952778	-87.64757500	72	1	0	0	0	3	31	0	0	12	481	2014	0	0	1	28	0	0	0	00	
212	1	417	2	1	1210	3	07152016	15	7	2016	0	30.40952778	-87.64757500	48	8	0	0	0	3	15	0	1	37	421	2011	0	0	1	0	0	0	0	00	
213	1	417	2	2	1210	3	07152016	15	7	2016	0	30.40952778	-87.64757500	11	3	0	0	0	3	15	0	1	37	421	2011	0	0	1	0	0	0	0	00	
214	1	417	2	3	1210	3	07152016	15	7	2016	0	30.40952778	-87.64757500	11	20	0	0	0	3	15	0	1	37	421	2011	0	0	1	0	0	0	0	00	
215	1	417	3	1	1210	3	07152016	15	7	2016	0	30.40952778	-87.64757500	19	8	0	0	0	3	31	0	0	23	481	2014	0	0	1	0	0	0	0	00	
216	1	417	3	2	1210	3	07152016	15	7	2016	0	30.40952778	-87.64757500	19	8	0	0	0	3	31	0	0	23	481	2014	0	0	1	0	0	0	0	00	
217	1	417	4	1	1210	3	07152016	15	7	2016	0	30.40952778	-87.64757500	48	20	0	0	0	3	21	0	0	12	461	2012	0	0	1	0	0	0	0	00	
218	1	417	4	2	1210	3	07152016	15	7	2016	0	30.40952778	-87.64757500	34	20	0	0	0	3	21	0	0	12	461	2012	0	0	1	0	0	0	0	00	
219	1	417	4	3	1210	3	07152016	15	7	2016	0	30.40952778	-87.64757500	22	20	0	0	0	3	21	0	0	12	461	2012	0	0	1	0	0	0	0	00	
220	1	417	4	4	1210	3	07152016	15	7	2016	0	30.40952778	-87.64757500	22	20	0	0	0	3	21	0	0	12	461	2012	0	0	1	0	0	0	0	00	
221	1	425	2	1	0	97	04102016	10	4	2016	0	30.54068611	-88.23241944	34	2	0	0	0	3	31	0	0	23	481	2011	0	0	1	0	0	0	0	00	
222	1	430	1	1	2100	97	07262016	26	7	2016	0	30.69162778	-88.03019444	37	8	0	0	0	3	4	0	1	37	32	2009	0	0	1	99	99	99	99	99	
223	1	437	1	1	718	125	07152016	15	7	2016	0	33.17480278	-87.35520833	51	1	0	0	0	3	31	0	1	7	482	2009	0	0	1	28	0	0	0	99	
224	1	439	2	1	0	113	07182016	18	7	2016	0	32.46023611	-85.14606667	32	1	0	0	0	3	6	0	5	35	51	2014	0	0	1	0	0	0	0	00	
225	1	439	2	2	0	113	07182016	18	7	2016	0	32.46023611	-85.14606667	58	8	0	0	0	3	6	0	5	35	51	2014	0	0	1	0	0	0	0	00	
226	1	439	2	3	0	113	07182016	18	7	2016	0	32.46023611	-85.14606667	7	20	0	0	0	3	6	0	5	35	51	2014	0	0	1	0	0	0	0	00	
227	1	439	2	4	0	113	07182016	18	7	2016	0	32.46023611	-85.14606667	58	0	0	0	0	7	6	0	5	35	51	2014	0	0	1	0	0	0	0	00	
228	1	439	2	5	0	113	07182016	18	7	2016	0	32.46023611	-85.14606667	4	2	0	0	0	10	6	0	5	35	51	2014	0	0	1	0	0	0	0	00	
229	1	444	1	1	2100	97	07232016	23	7	2016	0	30.67697500	-88.08366111	40	20	0	0	0	3	4	0	0	20	2	2011	0	0	1	0	0	0	0	00	
230	1	447	1	1	0	43	07242016	24	7	2016	0	34.17128056	-86.68656389	38	1	0	0	0	3	14	0	1	63	401	2008	0	0	1	28	0	0	0	99	
231	1	447	1	2	0	43	07242016	24	7	2016	0	34.17128056	-86.68656389	40	1	0	0	0	7	14	0	1	63	401	2008	0	0	1	28	0	0	0	99	
232	1	448	1	1	0	117	07242016	24	7	2016	0	33.34103611	-86.63041667	39	8	0	0	0	3	4	0	1	59	35	2009	0	0	1	38	0	0	0	00	
233	1	453	1	1	0	67	07272016	27	7	2016	0	31.40666111	-85.40770278	27	1	0	0	0	7	4	0	0	20	2	2014	0	0	1	0	0	0	0	00	
234	1	454	2	1	0	125	07282016	28	7	2016	0	33.24992500	-87.68237500	26	8	0	0	0	3	31	0	0	23	481	2014	0	0	1	0	0	0	0	00	
235	1	455	1	1	0	7	07292016	29	7	2016	0	32.87590000	-87.10281944	67	8	0	0	0	99	4	0	1	12	37	2015	0	0	1	89	8	0	0	00	
236	1	456	1	1	0	91	07312016	31	7	2016	0	32.38498889	-87.53645833	18	20	0	0	0	3	4	0	1	20	2	2008	0	0	1	28	0	0	0	92	
237	1	458	2	1	0	109	08012016	1	8	2016	0	31.74466389	-85.86261944	58	20	0	0	0	3	31	2	0	12	481	2016	0	0	1	0	0	0	0	00	
238	1	462	1	1	0	113	08032016	3	8	2016	0	32.23945000	-84.96617222	40	1	0	0	0	3	14	0	1	12	401	2014	0	0	1	39	0	0	0	99	
239	1	462	1	2	0	113	08032016	3	8	2016	0	32.23945000	-84.96617222	15	1	0	0	0	3	14	0	1	12	401	2014	0	0	1	39	0	0	0	99	
240	1	462	1	3	0	113	08032016	3	8	2016	0	32.23945000	-84.96617222	6	3	0	0	0	3	14	0	1	12	401	2014	0	0	1	39	0	0	0	99	
241	1	462	1	4	0	113	08032016	3	8	2016	0	32.23945000	-84.96617222	6	3	0	0	0	3	14	0	1	12	401	2014	0	0	1	39	0	0	0	99	
242	1	468	1	1	1716	73	08142016	14	8	2016	0	33.42712778	-86.81922222	19	8	0	0	0	3	4	0	0	20	25	2013	0	0	1	50	0	0	0	00	
243	1	468	2	1	1716	73	08142016	14	8	2016	0	33.42712778	-86.81922222	37	8	0	0	0	3	4	0	1	37	32	2016	0	0	1	89	0	0	0	00	
244	1	468	2	2	1716	73	08142016	14	8	2016	0	33.42712778	-86.81922222	998	8	0	0	0	3	4	0	1	37	32	2016	0	0	1	89	0	0	0	00	
245	1	468	2	3	1716	73	08142016	14	8	2016	0	33.42712778	-86.81922222	998	8	0	0	0	3	4	0	1	37	32	2016	0	0	1	89	0	0	0	00	
246	1	468	3	1	1716	73	08142016	14	8	2016	0	33.42712778	-86.81922222	52	20	0	0	0	3	4	0	0	20	25	2015	0	0	1	0	0	0	0	00	
247	1	468	3	2	1716	73	08142016	14	8	2016	0	33.42712778	-86.81922222	998	20	0	0	0	3	4	0	0	20	25	2015	0	0	1	0	0	0	0	00	
248	1	469	2	1	2130	101	08142016	14	8	2016	0	32.36767778	-86.30856667	26	8	0	0	0	3	4	0	0	49	40	2012	0	0	1	0	0	0	0	00	
249	1	470	1	1	0	43	08142016	14	8	2016	0	34.16984444	-86.87521111	18	8	0	0	0	7	4	0	1	37	32	2009	0	0	1	0	0	0	0	00	
250	1	470	1	2	0	43	08142016	14	8	2016	0	34.16984444	-86.87521111	20	8	0	0	0	7	4	0	1	37	32	2009	0	0	1	0	0	0	0	00	
251	1	470	1	3	0	43	08142016	14	8	2016	0	34.16984444	-86.87521111	18	8	0	0	0	7	4	0	1	37	32	2009	0	0	1	0	0	0	0	00	
252	1	470	1	4	0	43	08142016	14	8	2016	0	34.16984444	-86.87521111	20	8	0	0	0	7	4	0	1	37	32	2009	0	0	1	0	0	0	0	00	
253	1	474	2	1	2130	101	08202016	20	8	2016	0	32.36599722	-86.28968889	24	20	0	0	0	3	1	0	0	12	3	2014	0	0	1	0	0	0	0	00	
254	1	475	1	1	3050	125	08202016	20	8	2016	0	33.17905556	-87.55678889	41	20	0	0	0	3	4	0	0	41	51	2013	0	0	1	89	0	0	0	00	
255	1	483	2	1	3050	125	08062016	6	8	2016	0	33.20603889	-87.51847222	17	3	0	0	0	3	4	0	0	49	40	2010	0	0	1	0	0	0	0	00	
256	1	483	4	1	3050	125	08062016	6	8	2016	0	33.20603889	-87.51847222	22	20	0	0	0	3	4	0	0	41	50	2013	0	0	1	0	0	0	0	00	
257	1	484	1	1	0	7	08122016	12	8	2016	0	33.02100000	-86.99435556	31	1	0	0	0	3	4	0	1	49	40	2015	0	0	1	0	0	0	0	00	
258	1	485	1	1	0	55	08092016	9	8	2016	0	33.96714722	-85.76516111	52	1	0	0	0	3	4	0	0	12	23	2015	0	0	1	26	28	0	0	99	
259	1	485	3	1	0	55	08092016	9	8	2016	0	33.96714722	-85.76516111	31	20	0	0	0	3	4	0	0	37	32	2011	0	0	1	0	0	0	0	00	
260	1	489	1	1	0	113	08132016	13	8	2016	0	32.25091111	-85.37600556	25	8	0	0	0	7	31	0	2	12	481	2013	0	0	1	33	0	0	0	99	
261	1	489	1	2	0	113	08132016	13	8	2016	0	32.25091111	-85.37600556	33	8	0	0	0	7	31	0	2	12	481	2013	0	0	1	33	0	0	0	99	
262	1	489	1	3	0	113	08132016	13	8	2016	0	32.25091111	-85.37600556	33	8	0	0	0	7	31	0	2	12	481	2013	0	0	1	33	0	0	0	99	
263	1	499	1	1	0	3	08182016	18	8	2016	0	30.50173889	-87.66582500	20	8	0	0	0	3	2	0	2	35	48	2011	0	0	1	39	0	0	0	99	
264	1	499	1	2	0	3	08182016	18	8	2016	0	30.50173889	-87.66582500	18	8	0	0	0	3	2	0	2	35	48	2011	0	0	1	39	0	0	0	99	
265	1	499	2	1	0	3	08182016	18	8	2016	0	30.50173889	-87.66582500	32	8	0	0	0	3	15	0	0	20	421	2015	0	0	1	0	0	0	0	00	
266	1	499	2	2	0	3	08182016	18	8	2016	0	30.50173889	-87.66582500	3	8	0	0	0	10	15	0	0	20	421	2015	0	0	1	0	0	0	0	00	
267	1	504	1	1	350	73	08202016	20	8	2016	0	33.50580833	-86.92692222	61	20	0	0	0	3	15	0	0	20	422	2009	0	0	1	99	99	99	99	99	
268	1	510	2	1	530	117	08222016	22	8	2016	0	33.14725833	-86.74902222	33	20	0	0	0	3	14	0	0	23	402	2013	0	0	1	0	0	0	0	00	
269	1	513	1	1	0	31	08242016	24	8	2016	0	31.25439444	-85.97011389	69	3	0	0	0	7	31	0	1	7	482	2016	0	0	1	89	0	0	0	00	
270	1	513	1	2	0	31	08242016	24	8	2016	0	31.25439444	-85.97011389	67	3	0	0	0	7	31	0	1	7	482	2016	0	0	1	89	0	0	0	00	
271	1	514	1	1	0	85	08242016	24	8	2016	0	32.23855556	-86.53132778	65	20	0	0	0	7	30	0	1	12	471	2008	0	0	1	28	0	0	0	99	
272	1	516	1	1	350	73	08282016	28	8	2016	0	33.50680833	-86.83209722	28	1	0	0	0	3	4	0	1	6	43	2010	0	0	1	99	99	99	99	99	
273	1	518	1	1	0	13	09132016	13	9	2016	0	31.70404167	-86.73759167	48	8	0	0	0	3	31	0	1	20	482	2008	0	0	1	0	0	0	0	99	
274	1	518	1	2	0	13	09132016	13	9	2016	0	31.70404167	-86.73759167	51	8	0	0	0	7	31	0	1	20	482	2008	0	0	1	0	0	0	0	99	
275	1	521	1	1	1870	121	09042016	4	9	2016	0	33.59148889	-86.15910000	50	20	0	0	0	3	15	0	0	58	421	2010	0	0	1	0	0	0	0	00	
276	1	521	1	2	1870	121	09042016	4	9	2016	0	33.59148889	-86.15910000	43	20	0	0	0	3	15	0	0	58	421	2010	0	0	1	0	0	0	0	00	
277	1	521	1	3	1870	121	09042016	4	9	2016	0	33.59148889	-86.15910000	18	20	0	0	0	3	15	0	0	58	421	2010	0	0	1	0	0	0	0	00	
278	1	521	1	4	1870	121	09042016	4	9	2016	0	33.59148889	-86.15910000	20	20	0	0	0	3	15	0	0	58	421	2010	0	0	1	0	0	0	0	00	
279	1	523	2	1	0	73	08162016	16	8	2016	0	33.37577778	-87.10653611	33	99	0	0	0	99	4	0	0	54	35	2008	0	0	1	0	0	0	0	00	
280	1	525	1	1	2850	71	08172016	17	8	2016	0	34.86875556	-85.81437778	55	20	0	0	0	3	31	0	0	7	472	2008	0	0	1	38	0	0	0	99	
281	1	527	1	1	1236	87	08222016	22	8	2016	0	32.47550278	-85.80561389	75	20	0	0	0	7	31	0	1	20	481	2008	0	0	1	0	0	0	0	99	
282	1	533	2	1	0	83	08282016	28	8	2016	0	34.75738889	-87.03688611	998	1	0	0	0	3	4	0	1	20	2	2008	0	0	1	0	0	0	0	00	
283	1	533	2	2	0	83	08282016	28	8	2016	0	34.75738889	-87.03688611	998	1	0	0	0	3	4	0	1	20	2	2008	0	0	1	0	0	0	0	00	
284	1	533	2	3	0	83	08282016	28	8	2016	0	34.75738889	-87.03688611	26	0	0	0	0	3	4	0	1	20	2	2008	0	0	1	0	0	0	0	00	
285	1	535	1	1	0	51	08312016	31	8	2016	0	32.57496111	-86.01161944	28	99	0	0	0	7	4	0	1	12	23	2014	0	0	1	8	37	0	0	99	
286	1	535	1	2	0	51	08312016	31	8	2016	0	32.57496111	-86.01161944	28	99	0	0	0	7	4	0	1	12	23	2014	0	0	1	8	37	0	0	99	
287	1	540	1	1	0	117	09012016	1	9	2016	0	33.21954167	-86.99893889	44	1	0	0	0	7	4	0	1	35	47	2013	0	0	1	89	28	0	0	99	
288	1	540	2	1	0	117	09012016	1	9	2016	0	33.21954167	-86.99893889	37	1	0	0	0	3	14	0	0	12	401	2008	0	0	1	0	0	0	0	00	
289	1	540	2	2	0	117	09012016	1	9	2016	0	33.21954167	-86.99893889	31	1	0	0	0	3	14	0	0	12	401	2008	0	0	1	0	0	0	0	00	
290	1	540	2	3	0	117	09012016	1	9	2016	0	33.21954167	-86.99893889	1	0	0	0	0	10	14	0	0	12	401	2008	0	0	1	0	0	0	0	00	
291	1	541	2	1	0	53	09012016	1	9	2016	0	31.02636944	-87.41175000	47	20	0	0	0	3	20	0	0	7	442	2016	0	0	1	0	0	0	0	00	
292	1	545	2	1	3050	125	09042016	4	9	2016	0	33.20025556	-87.57432778	27	1	0	0	0	3	2	0	0	20	9	2014	0	0	1	0	0	0	0	00	
293	1	546	1	1	2100	97	09042016	4	9	2016	0	30.68082222	-88.14845000	69	20	0	0	0	3	4	0	1	6	51	2012	0	0	1	0	0	0	0	00	
294	1	546	1	2	2100	97	09042016	4	9	2016	0	30.68082222	-88.14845000	62	20	0	0	0	3	4	0	1	6	51	2012	0	0	1	0	0	0	0	00	
295	1	548	1	1	0	15	09052016	5	9	2016	0	33.95637500	-85.71398333	18	2	0	0	0	3	4	0	1	37	32	2011	0	0	1	38	0	0	0	00	
296	1	550	2	1	0	121	09062016	6	9	2016	0	33.22191944	-86.32010000	74	1	0	0	0	3	31	0	1	7	482	2013	0	0	1	0	0	0	0	00	
297	1	551	1	1	0	127	09062016	6	9	2016	0	33.86511389	-87.16895000	33	1	0	0	0	99	4	0	0	49	40	2011	0	0	1	28	0	0	0	99	
298	1	554	1	1	830	43	09092016	9	9	2016	0	34.20735000	-86.87715556	20	20	0	0	0	3	4	0	0	41	50	2008	0	0	1	0	0	0	0	00	
299	1	557	2	1	0	49	05222016	22	5	2016	0	34.56228611	-85.66849167	59	20	0	0	0	3	4	0	0	63	34	2014	0	0	1	0	0	0	0	00	
300	1	557	2	2	0	49	05222016	22	5	2016	0	34.56228611	-85.66849167	57	20	0	0	0	3	4	0	0	63	34	2014	0	0	1	0	0	0	0	00	
301	1	560	2	1	1310	43	05282016	28	5	2016	0	33.99878056	-86.75125833	46	20	0	0	0	3	14	0	0	2	403	2009	0	0	1	89	0	0	0	00	
302	1	563	1	1	0	121	05212016	21	5	2016	0	33.31376667	-86.29176667	51	1	0	0	0	7	31	0	0	20	481	2008	0	0	1	28	0	0	0	99	
303	1	563	2	1	0	121	05212016	21	5	2016	0	33.31376667	-86.29176667	67	8	0	0	0	3	4	0	1	49	40	2014	0	0	1	0	0	0	0	00	
304	1	568	2	1	0	3	05022016	2	5	2016	0	30.23358333	-87.94476111	25	8	0	0	0	7	31	0	0	23	481	2013	0	0	1	0	0	0	0	00	
305	1	570	1	1	0	97	05032016	3	5	2016	0	30.83805000	-88.39380833	20	8	0	0	0	3	4	0	0	20	37	2011	0	0	1	28	0	0	0	92	
306	1	570	1	2	0	97	05032016	3	5	2016	0	30.83805000	-88.39380833	19	8	0	0	0	3	4	0	0	20	37	2011	0	0	1	28	0	0	0	92	
307	1	570	1	3	0	97	05032016	3	5	2016	0	30.83805000	-88.39380833	2	8	0	0	0	10	4	0	0	20	37	2011	0	0	1	28	0	0	0	92	
308	1	570	2	1	0	97	05032016	3	5	2016	0	30.83805000	-88.39380833	62	1	0	0	0	3	4	0	1	20	2	2016	0	0	1	0	0	0	0	00	
309	1	570	2	2	0	97	05032016	3	5	2016	0	30.83805000	-88.39380833	64	1	0	0	0	7	4	0	1	20	2	2016	0	0	1	0	0	0	0	00	
310	1	570	2	3	0	97	05032016	3	5	2016	0	30.83805000	-88.39380833	66	3	0	0	0	3	4	0	1	20	2	2016	0	0	1	0	0	0	0	00	
311	1	570	3	1	0	97	05032016	3	5	2016	0	30.83805000	-88.39380833	43	20	0	0	0	3	15	0	0	23	423	2013	0	0	1	0	0	0	0	00	
312	1	570	3	2	0	97	05032016	3	5	2016	0	30.83805000	-88.39380833	14	20	0	0	0	3	15	0	0	23	423	2013	0	0	1	0	0	0	0	00	
313	1	570	3	3	0	97	05032016	3	5	2016	0	30.83805000	-88.39380833	11	20	0	0	0	3	15	0	0	23	423	2013	0	0	1	0	0	0	0	00	
314	1	571	2	1	0	101	05232016	23	5	2016	0	32.27014167	-86.16886389	70	20	0	0	0	3	20	0	0	37	441	2008	0	0	1	0	0	0	0	00	
315	1	571	2	2	0	101	05232016	23	5	2016	0	32.27014167	-86.16886389	69	20	0	0	0	3	20	0	0	37	441	2008	0	0	1	0	0	0	0	00	
316	1	572	2	1	0	69	05272016	27	5	2016	0	31.01002222	-85.40779444	26	8	0	0	0	7	15	0	2	20	422	2015	0	0	1	0	0	0	0	00	
317	1	572	2	2	0	69	05272016	27	5	2016	0	31.01002222	-85.40779444	29	8	0	0	0	7	15	0	2	20	422	2015	0	0	1	0	0	0	0	00	
318	1	572	2	3	0	69	05272016	27	5	2016	0	31.01002222	-85.40779444	25	3	0	0	0	7	15	0	2	20	422	2015	0	0	1	0	0	0	0	00	
319	1	572	2	4	0	69	05272016	27	5	2016	0	31.01002222	-85.40779444	31	3	0	0	0	7	15	0	2	20	422	2015	0	0	1	0	0	0	0	00	
320	1	572	2	5	0	69	05272016	27	5	2016	0	31.01002222	-85.40779444	10	3	0	0	0	7	15	0	2	20	422	2015	0	0	1	0	0	0	0	00	
321	1	573	1	1	0	41	05272016	27	5	2016	0	31.82673333	-86.16703611	47	1	0	0	0	3	14	0	1	2	403	2014	0	0	1	89	0	0	0	99	
322	1	573	1	2	0	41	05272016	27	5	2016	0	31.82673333	-86.16703611	47	1	0	0	0	3	14	0	1	2	403	2014	0	0	1	89	0	0	0	99	
323	1	576	1	1	0	95	09112016	11	9	2016	0	34.44821944	-86.53118889	32	8	0	0	0	3	4	0	1	41	50	2012	0	0	1	28	0	0	0	99	
324	1	581	1	1	0	125	09122016	12	9	2016	0	33.05186111	-87.42561944	63	1	0	0	0	3	31	0	1	12	481	2008	0	0	1	0	0	0	0	00	
325	1	585	1	1	0	7	09152016	15	9	2016	0	33.02365278	-87.26263333	58	1	0	0	0	3	3	0	1	55	36	2009	0	0	1	0	0	0	0	00	
326	1	586	1	1	0	89	09172016	17	9	2016	0	34.88476111	-86.53596944	46	8	0	0	0	7	4	0	1	55	35	2014	0	0	1	89	28	0	0	00	
327	1	586	2	1	0	89	09172016	17	9	2016	0	34.88476111	-86.53596944	22	8	0	0	0	3	4	0	0	35	47	2009	0	0	1	0	0	0	0	00	
328	1	586	2	2	0	89	09172016	17	9	2016	0	34.88476111	-86.53596944	22	8	0	0	0	3	4	0	0	35	47	2009	0	0	1	0	0	0	0	00	
329	1	587	1	1	2440	113	09172016	17	9	2016	0	32.45353056	-85.01245278	31	20	0	0	0	3	14	0	0	42	403	2011	0	0	1	0	0	0	0	99	
330	1	587	1	2	2440	113	09172016	17	9	2016	0	32.45353056	-85.01245278	11	20	0	0	0	3	14	0	0	42	403	2011	0	0	1	0	0	0	0	99	
331	1	587	1	3	2440	113	09172016	17	9	2016	0	32.45353056	-85.01245278	9	20	0	0	0	3	14	0	0	42	403	2011	0	0	1	0	0	0	0	99	
332	1	590	1	1	2560	115	09182016	18	9	2016	0	33.71609167	-86.15994722	23	1	0	0	0	7	2	0	1	7	28	2010	0	0	1	0	0	0	0	00	
333	1	591	4	1	0	115	09182016	18	9	2016	0	33.60744167	-86.26048056	52	20	0	0	0	3	4	0	0	55	33	2013	0	0	1	0	0	0	0	00	
334	1	592	2	1	2100	97	09242016	24	9	2016	0	30.65560278	-88.06584167	27	20	0	0	0	3	4	0	0	6	51	2010	0	0	1	0	0	0	0	00	
335	1	592	3	1	2100	97	09242016	24	9	2016	0	30.65560278	-88.06584167	35	20	0	0	0	3	6	0	0	49	46	2013	0	0	1	0	0	0	0	00	
336	1	592	4	1	2100	97	09242016	24	9	2016	0	30.65560278	-88.06584167	27	20	0	0	0	3	4	0	0	37	32	2013	0	0	1	0	0	0	0	00	
