Obs.	statenum	casenum	vnumber	pnumber	city	accdate	accday	accmon	caseyear	driverdrowsy	latitude	longitude	age	airbag	prf1	prf2	prf3	restraint	body	gvwrating	vfatcount	make	model	modelyr	vrf1	vrf2	drivpres	drf1	drf2	drf3	drf4	dridistract	
20495	42	547	2	2	0	07022017	2	7	2017	0	40.66945000	-75.18476667	76	8	0	0	0	3	14	0	0	2	405	2009	0	0	1	0	0	0	0	96	
20496	42	547	2	3	0	07022017	2	7	2017	0	40.66945000	-75.18476667	8	8	0	0	0	20	14	0	0	2	405	2009	0	0	1	0	0	0	0	96	
20497	42	549	1	1	0	07172017	17	7	2017	0	41.06100000	-76.21938889	19	8	0	0	0	20	14	0	0	59	403	2008	0	0	1	28	0	0	0	99	
20498	42	550	1	1	6540	06132017	13	6	2017	0	39.95381944	-75.16671111	25	99	0	0	0	99	20	0	0	49	442	2008	0	0	1	55	0	0	0	96	
20499	42	550	1	2	6540	06132017	13	6	2017	0	39.95381944	-75.16671111	4	99	0	0	0	4	20	0	0	49	442	2008	0	0	1	55	0	0	0	96	
20500	42	550	1	3	6540	06132017	13	6	2017	0	39.95381944	-75.16671111	0	20	0	0	0	4	20	0	0	49	442	2008	0	0	1	55	0	0	0	96	
20501	42	553	1	1	0	08232017	23	8	2017	0	40.45880833	-78.40934444	37	1	0	0	0	3	14	0	0	2	407	2016	0	0	1	48	0	0	0	96	
20502	42	553	1	2	0	08232017	23	8	2017	0	40.45880833	-78.40934444	9	20	0	0	0	8	14	0	0	2	407	2016	0	0	1	48	0	0	0	96	
20503	42	554	1	1	6540	07272017	27	7	2017	0	40.08899444	-75.04561111	62	99	0	0	0	99	14	0	0	49	402	2016	0	0	1	0	0	0	0	96	
20504	42	554	2	1	6540	07272017	27	7	2017	0	40.08899444	-75.04561111	60	20	0	0	0	3	4	0	0	34	35	2014	0	0	1	0	0	0	0	96	
20505	42	554	2	2	6540	07272017	27	7	2017	0	40.08899444	-75.04561111	999	20	0	0	0	3	4	0	0	34	35	2014	0	0	1	0	0	0	0	96	
20506	42	555	5	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	35	8	0	0	0	3	6	0	0	55	35	2011	0	0	1	0	0	0	0	96	
20507	42	555	6	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	55	20	0	0	0	3	14	0	0	63	402	2015	0	0	1	0	0	0	0	96	
20508	42	555	6	2	0	03032017	3	3	2017	0	40.85397222	-76.04597500	62	20	0	0	0	3	14	0	0	63	402	2015	0	0	1	0	0	0	0	96	
20509	42	555	8	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	68	20	0	0	0	3	2	0	0	20	22	2008	0	0	1	0	0	0	0	96	
20510	42	555	9	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	31	20	0	0	0	3	34	0	0	20	473	2016	0	0	1	0	0	0	0	96	
20511	42	555	9	2	0	03032017	3	3	2017	0	40.85397222	-76.04597500	33	20	0	0	0	3	34	0	0	20	473	2016	0	0	1	0	0	0	0	96	
20512	42	555	11	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	28	20	0	0	0	3	34	0	0	7	482	2012	0	0	1	0	0	0	0	96	
20513	42	555	12	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	55	8	0	0	0	20	34	0	1	20	481	2015	0	0	1	0	0	0	0	99	
20514	42	555	12	2	0	03032017	3	3	2017	0	40.85397222	-76.04597500	29	8	0	0	0	20	34	0	1	20	481	2015	0	0	1	0	0	0	0	99	
20515	42	555	12	3	0	03032017	3	3	2017	0	40.85397222	-76.04597500	28	8	0	0	0	20	34	0	1	20	481	2015	0	0	1	0	0	0	0	99	
20516	42	555	12	4	0	03032017	3	3	2017	0	40.85397222	-76.04597500	40	8	0	0	0	20	34	0	1	20	481	2015	0	0	1	0	0	0	0	99	
20517	42	555	13	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	32	1	0	0	0	3	14	0	0	12	401	2009	0	0	1	0	0	0	0	96	
20518	42	555	16	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	35	1	0	0	0	3	4	0	0	35	50	2016	0	0	1	0	0	0	0	96	
20519	42	555	18	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	28	20	0	0	0	3	4	0	0	58	37	2011	0	0	1	0	0	0	0	96	
20520	42	555	18	2	0	03032017	3	3	2017	0	40.85397222	-76.04597500	27	20	0	0	0	3	4	0	0	58	37	2011	0	0	1	0	0	0	0	96	
20521	42	555	19	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	47	20	0	0	0	3	4	0	0	20	2	2011	0	0	1	0	0	0	0	96	
20522	42	555	19	2	0	03032017	3	3	2017	0	40.85397222	-76.04597500	46	20	0	0	0	3	4	0	0	20	2	2011	0	0	1	0	0	0	0	96	
20523	42	555	20	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	62	20	0	0	0	3	20	0	0	7	442	2011	0	0	1	0	0	0	0	96	
20524	42	555	20	2	0	03032017	3	3	2017	0	40.85397222	-76.04597500	59	20	0	0	0	3	20	0	0	7	442	2011	0	0	1	0	0	0	0	96	
20525	42	555	23	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	73	1	0	0	0	3	4	0	0	49	40	2014	0	0	1	0	0	0	0	96	
20526	42	555	23	2	0	03032017	3	3	2017	0	40.85397222	-76.04597500	71	1	0	0	0	3	4	0	0	49	40	2014	0	0	1	0	0	0	0	96	
20527	42	555	24	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	20	2	0	0	0	3	4	0	0	37	32	2009	0	0	1	0	0	0	0	96	
20528	42	555	25	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	51	8	0	0	0	3	6	0	0	37	32	2014	0	0	1	0	0	0	0	96	
20529	42	555	26	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	22	20	0	0	0	3	14	0	0	12	402	2008	0	0	1	0	0	0	0	96	
20530	42	555	28	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	45	1	0	0	0	3	34	0	0	12	481	2011	0	0	1	0	0	0	0	96	
20531	42	555	29	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	21	20	0	0	0	3	4	0	0	48	38	2015	0	0	1	0	0	0	0	96	
20532	42	555	31	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	61	20	0	0	0	3	6	0	0	35	49	2016	0	0	1	0	0	0	0	96	
20533	42	555	31	2	0	03032017	3	3	2017	0	40.85397222	-76.04597500	58	20	0	0	0	3	6	0	0	35	49	2016	0	0	1	0	0	0	0	96	
20534	42	555	32	1	0	03032017	3	3	2017	0	40.85397222	-76.04597500	53	20	0	0	0	3	15	0	0	2	422	2015	0	0	1	0	0	0	0	96	
20535	42	560	2	1	6600	07242017	24	7	2017	0	40.42555833	-79.90901111	60	1	0	0	0	3	4	0	0	32	43	2011	0	0	1	0	0	0	0	00	
20536	42	562	1	1	6540	04222017	22	4	2017	0	40.05029167	-75.11710278	80	1	0	0	0	99	3	0	1	49	51	2015	0	0	1	99	99	99	99	00	
20537	42	562	2	1	6540	04222017	22	4	2017	0	40.05029167	-75.11710278	27	1	0	0	0	99	6	0	0	7	27	2016	0	0	1	99	99	99	99	00	
20538	42	562	2	2	6540	04222017	22	4	2017	0	40.05029167	-75.11710278	29	2	0	0	0	99	6	0	0	7	27	2016	0	0	1	99	99	99	99	00	
20539	42	564	1	1	0	08312017	31	8	2017	0	41.96216389	-75.95717500	76	20	0	0	0	20	4	0	1	48	34	2015	0	0	1	0	0	0	0	96	
20540	42	564	1	2	0	08312017	31	8	2017	0	41.96216389	-75.95717500	73	20	0	0	0	3	4	0	1	48	34	2015	0	0	1	0	0	0	0	96	
20541	42	569	1	1	0	07012017	1	7	2017	0	40.34865833	-77.20378056	31	1	0	0	0	20	4	0	1	55	33	2009	0	0	1	99	99	99	99	96	
20542	42	569	1	2	0	07012017	1	7	2017	0	40.34865833	-77.20378056	5	20	0	0	0	4	4	0	1	55	33	2009	0	0	1	99	99	99	99	96	
20543	42	576	2	1	6540	07042017	4	7	2017	0	39.90659444	-75.14984722	23	20	0	0	0	3	4	0	0	49	40	2016	0	0	1	0	0	0	0	96	
20544	42	578	1	1	0	08192017	19	8	2017	0	40.15228333	-74.87575278	45	8	0	0	0	99	1	0	1	32	52	2009	0	0	1	0	0	0	0	96	
20545	42	579	2	1	0	07192017	19	7	2017	0	40.94467778	-77.78206389	31	8	0	0	0	3	14	0	0	63	402	2014	0	0	1	0	0	0	0	96	
20546	42	582	2	1	8125	07282017	28	7	2017	0	41.15913611	-76.37586389	65	1	0	0	0	3	34	0	0	49	482	2017	0	0	1	0	0	0	0	00	
20547	42	582	2	2	8125	07282017	28	7	2017	0	41.15913611	-76.37586389	68	1	0	0	0	3	34	0	0	49	482	2017	0	0	1	0	0	0	0	00	
20548	42	583	2	1	0	08172017	17	8	2017	0	40.97065000	-80.36397500	36	1	0	0	0	3	20	0	0	20	444	2008	0	0	1	0	0	0	0	00	
20549	42	584	1	1	6540	07132017	13	7	2017	0	39.98683333	-75.22577778	21	20	0	0	0	3	4	0	0	55	36	2016	0	0	1	0	0	0	0	96	
20550	42	587	1	1	0	08182017	18	8	2017	0	40.77870556	-79.41718611	43	7	0	0	0	99	34	0	1	35	472	2016	0	0	1	0	0	0	0	00	
20551	42	587	1	2	0	08182017	18	8	2017	0	40.77870556	-79.41718611	27	7	0	0	0	99	34	0	1	35	472	2016	0	0	1	0	0	0	0	00	
20552	42	588	1	1	0	08092017	9	8	2017	0	41.17361111	-79.74375000	51	20	0	0	0	3	15	0	1	23	422	2013	0	0	1	0	0	0	0	00	
20553	42	588	1	2	0	08092017	9	8	2017	0	41.17361111	-79.74375000	53	20	0	0	0	3	15	0	1	23	422	2013	0	0	1	0	0	0	0	00	
20554	42	588	1	3	0	08092017	9	8	2017	0	41.17361111	-79.74375000	78	20	0	0	0	3	15	0	1	23	422	2013	0	0	1	0	0	0	0	00	
20555	42	588	1	4	0	08092017	9	8	2017	0	41.17361111	-79.74375000	82	98	0	0	0	3	15	0	1	23	422	2013	0	0	1	0	0	0	0	00	
20556	42	598	1	1	0	08192017	19	8	2017	0	40.44207778	-77.94071389	19	1	0	0	0	3	14	0	0	23	402	2013	0	0	1	0	0	0	0	96	
20557	42	601	1	1	5000	07312017	31	7	2017	0	41.65757778	-80.15881389	69	2	0	0	0	3	14	0	0	12	402	2013	0	0	1	38	0	0	0	96	
20558	42	605	2	1	0	08032017	3	8	2017	0	40.25481111	-76.85544167	78	20	0	0	0	3	4	0	0	12	23	2012	0	0	1	0	0	0	0	96	
20559	42	613	1	1	6540	07212017	21	7	2017	0	40.03673056	-75.06449722	29	20	0	0	0	99	4	0	0	37	31	2013	0	0	1	99	99	99	99	00	
20560	42	613	1	2	6540	07212017	21	7	2017	0	40.03673056	-75.06449722	9	20	0	0	0	2	4	0	0	37	31	2013	0	0	1	99	99	99	99	00	
20561	42	614	1	1	0	07252017	25	7	2017	0	40.40497222	-75.93688889	38	20	0	0	0	99	6	0	0	13	14	2008	0	0	1	47	0	0	0	92	
20562	42	614	3	1	0	07252017	25	7	2017	0	40.40497222	-75.93688889	53	8	0	0	0	3	4	0	0	58	41	2014	0	0	1	0	0	0	0	96	
20563	42	615	1	1	0	06242017	24	6	2017	0	40.05939444	-75.81558611	16	1	0	0	0	3	4	0	0	35	43	2016	0	0	1	38	52	6	0	96	
20564	42	616	1	1	0	09012017	1	9	2017	0	40.26572500	-77.25997778	80	20	0	0	0	1	4	0	2	20	22	2008	0	0	1	38	0	0	0	00	
20565	42	616	1	2	0	09012017	1	9	2017	0	40.26572500	-77.25997778	75	1	0	0	0	3	4	0	2	20	22	2008	0	0	1	38	0	0	0	00	
20566	42	616	2	1	0	09012017	1	9	2017	0	40.26572500	-77.25997778	33	1	0	0	0	3	21	0	0	12	462	2017	0	0	1	0	0	0	0	00	
20567	42	616	2	2	0	09012017	1	9	2017	0	40.26572500	-77.25997778	53	2	0	0	0	2	21	0	0	12	462	2017	0	0	1	0	0	0	0	00	
20568	42	616	2	3	0	09012017	1	9	2017	0	40.26572500	-77.25997778	17	2	0	0	0	2	21	0	0	12	462	2017	0	0	1	0	0	0	0	00	
20569	42	616	2	4	0	09012017	1	9	2017	0	40.26572500	-77.25997778	16	20	0	0	0	2	21	0	0	12	462	2017	0	0	1	0	0	0	0	00	
20570	42	616	2	5	0	09012017	1	9	2017	0	40.26572500	-77.25997778	16	20	0	0	0	2	21	0	0	12	462	2017	0	0	1	0	0	0	0	00	
20571	42	618	1	1	0	08042017	4	8	2017	0	41.86965556	-75.71545000	48	8	0	0	0	20	4	0	1	30	40	2008	0	0	1	99	99	99	99	96	
20572	42	619	2	1	0	08082017	8	8	2017	0	41.55550833	-75.89631944	93	20	0	0	0	3	4	0	1	20	37	2009	0	0	1	99	99	99	99	00	
20573	42	620	1	1	6645	08062017	6	8	2017	0	40.45690833	-79.70926389	25	8	0	0	0	3	4	0	0	49	32	2015	0	0	1	28	0	0	0	92	
20574	42	620	2	1	6645	08062017	6	8	2017	0	40.45690833	-79.70926389	43	8	0	0	0	20	14	0	2	55	401	2016	0	0	1	0	0	0	0	96	
20575	42	620	2	2	6645	08062017	6	8	2017	0	40.45690833	-79.70926389	19	8	0	0	0	3	14	0	2	55	401	2016	0	0	1	0	0	0	0	96	
20576	42	620	2	3	6645	08062017	6	8	2017	0	40.45690833	-79.70926389	17	8	0	0	0	20	14	0	2	55	401	2016	0	0	1	0	0	0	0	96	
20577	42	621	1	1	0	07162017	16	7	2017	0	40.31476389	-75.48088611	19	20	0	0	0	3	34	0	0	12	481	2017	0	0	1	0	0	0	0	00	
20578	42	621	1	2	0	07162017	16	7	2017	0	40.31476389	-75.48088611	18	20	0	0	0	3	34	0	0	12	481	2017	0	0	1	0	0	0	0	00	
20579	42	622	1	1	0	07232017	23	7	2017	0	40.54414722	-78.91159444	89	8	0	0	0	3	14	0	1	20	404	2012	0	0	1	99	99	99	99	96	
20580	42	623	1	1	6540	06282017	28	6	2017	0	40.02291667	-75.13630556	39	20	0	0	0	1	20	0	0	6	441	2014	0	0	1	0	0	0	0	00	
20581	42	623	2	1	6540	06282017	28	6	2017	0	40.02291667	-75.13630556	35	20	0	0	0	1	6	0	0	35	51	2016	0	0	1	0	0	0	0	00	
20582	42	624	1	1	0	08242017	24	8	2017	0	39.88813889	-75.32822778	69	1	0	0	0	99	4	0	0	12	23	2010	0	0	1	48	0	0	0	96	
20583	42	625	2	1	0	08022017	2	8	2017	0	40.27306944	-78.45256389	26	1	0	0	0	3	5	0	0	12	37	2014	0	0	1	99	99	99	99	96	
20584	42	625	2	2	0	08022017	2	8	2017	0	40.27306944	-78.45256389	7	20	0	0	0	4	5	0	0	12	37	2014	0	0	1	99	99	99	99	96	
20585	42	625	2	3	0	08022017	2	8	2017	0	40.27306944	-78.45256389	3	20	0	0	0	4	5	0	0	12	37	2014	0	0	1	99	99	99	99	96	
20586	42	629	1	1	0	08072017	7	8	2017	0	40.53141944	-75.60735278	64	2	0	0	0	20	4	0	1	35	47	2014	0	0	1	38	0	0	0	96	
20587	42	630	2	1	0	08092017	9	8	2017	0	40.63890000	-78.92017500	43	8	0	0	0	3	15	0	0	12	422	2012	0	0	1	0	0	0	0	96	
20588	42	632	1	1	0	08102017	10	8	2017	0	41.87116944	-76.98866389	24	20	0	0	0	20	4	0	1	41	51	2008	0	0	1	0	0	0	0	96	
20589	42	633	1	1	0	08232017	23	8	2017	0	40.25704167	-75.26748333	64	20	0	0	0	3	14	0	0	55	401	2014	0	0	1	0	0	0	0	96	
20590	42	634	2	1	0	08262017	26	8	2017	0	40.01367778	-75.93633056	21	8	0	0	0	3	4	0	0	55	36	2015	0	0	1	0	0	0	0	96	
20591	42	634	2	2	0	08262017	26	8	2017	0	40.01367778	-75.93633056	18	8	0	0	0	3	4	0	0	55	36	2015	0	0	1	0	0	0	0	96	
20592	42	638	1	1	0	08042017	4	8	2017	0	40.49012778	-75.37961944	32	99	0	0	0	99	5	0	1	7	25	2008	0	0	1	99	99	99	99	96	
20593	42	639	1	1	0	08242017	24	8	2017	0	40.67429167	-75.29236389	64	8	0	0	0	3	4	0	1	20	2	2014	0	0	1	0	0	0	0	00	
20594	42	639	1	2	0	08242017	24	8	2017	0	40.67429167	-75.29236389	65	8	0	0	0	3	4	0	1	20	2	2014	0	0	1	0	0	0	0	00	
20595	42	641	1	1	0	08302017	30	8	2017	0	40.42855278	-75.14204722	30	20	0	0	0	99	14	0	0	2	407	2012	0	0	1	28	0	0	0	96	
20596	42	645	1	1	0	08272017	27	8	2017	0	40.43668889	-77.06146667	55	20	0	0	0	3	4	0	0	20	25	2016	0	0	1	0	0	0	0	96	
20597	42	646	1	1	0	08132017	13	8	2017	0	41.05190833	-80.43761667	20	20	0	0	0	3	14	0	0	2	407	2012	0	0	1	0	0	0	0	96	
20598	42	646	1	2	0	08132017	13	8	2017	0	41.05190833	-80.43761667	20	20	0	0	0	3	14	0	0	2	407	2012	0	0	1	0	0	0	0	96	
20599	42	647	2	1	0	08292017	29	8	2017	0	39.99377778	-79.06352778	32	20	0	0	0	3	15	0	0	20	421	2008	0	0	1	0	0	0	0	96	
20600	42	648	2	1	0	08182017	18	8	2017	0	40.37947222	-75.37618333	52	1	0	0	0	3	6	0	0	12	24	2013	0	0	1	0	0	0	0	96	
20601	42	649	1	1	0	08272017	27	8	2017	0	40.99043611	-76.43552778	75	1	0	0	0	20	4	0	1	55	33	2016	0	0	1	99	99	99	99	96	
20602	42	658	1	1	6540	08022017	2	8	2017	0	39.97561944	-75.19198333	47	1	0	0	0	1	4	0	0	34	34	2014	0	0	1	48	0	0	0	00	
20603	42	658	1	2	6540	08022017	2	8	2017	0	39.97561944	-75.19198333	18	1	0	0	0	1	4	0	0	34	34	2014	0	0	1	48	0	0	0	00	
20604	42	659	1	1	0	09132017	13	9	2017	0	41.63928056	-75.65330278	31	1	0	0	0	99	4	0	1	22	22	2009	0	0	1	35	0	0	0	00	
20605	42	659	2	1	0	09132017	13	9	2017	0	41.63928056	-75.65330278	29	20	0	0	0	99	21	0	0	20	461	2017	0	0	1	0	0	0	0	00	
20606	42	661	2	1	2640	09222017	22	9	2017	0	42.09797778	-80.11144722	24	1	0	0	0	3	4	0	1	55	36	2012	0	0	1	0	0	0	0	00	
20607	42	667	1	1	660	08052017	5	8	2017	0	40.63795556	-75.35648056	43	1	0	0	0	20	4	0	1	12	23	2012	0	0	1	39	0	0	0	96	
20608	42	667	1	2	660	08052017	5	8	2017	0	40.63795556	-75.35648056	39	1	0	0	0	20	4	0	1	12	23	2012	0	0	1	39	0	0	0	96	
20609	42	667	1	3	660	08052017	5	8	2017	0	40.63795556	-75.35648056	13	20	0	0	0	20	4	0	1	12	23	2012	0	0	1	39	0	0	0	96	
20610	42	668	1	1	0	08282017	28	8	2017	0	40.35715278	-76.94049722	76	8	0	0	0	3	4	0	1	19	22	2009	0	0	1	28	0	0	0	96	
20611	42	668	1	2	0	08282017	28	8	2017	0	40.35715278	-76.94049722	82	8	0	0	0	3	4	0	1	19	22	2009	0	0	1	28	0	0	0	96	
20612	42	668	2	1	0	08282017	28	8	2017	0	40.35715278	-76.94049722	45	8	0	0	0	3	20	0	0	6	441	2014	0	0	1	0	0	0	0	96	
20613	42	669	3	1	0	08312017	31	8	2017	0	39.81521389	-79.94299722	57	1	0	0	0	3	15	0	0	37	421	2015	0	0	1	0	0	0	0	96	
20614	42	669	3	2	0	08312017	31	8	2017	0	39.81521389	-79.94299722	4	20	0	0	0	4	15	0	0	37	421	2015	0	0	1	0	0	0	0	96	
20615	42	670	2	1	0	09052017	5	9	2017	0	40.16611111	-75.20547222	23	20	0	0	0	3	14	0	0	2	407	2013	0	0	1	0	0	0	0	96	
20616	42	670	3	1	0	09052017	5	9	2017	0	40.16611111	-75.20547222	26	8	0	0	0	3	1	0	0	20	9	2014	0	0	1	0	0	0	0	96	
20617	42	671	1	1	0	06222017	22	6	2017	0	41.19053889	-76.83010278	24	8	0	0	0	20	6	0	0	7	27	2014	0	0	1	26	6	0	0	06	
20618	42	671	2	1	0	06222017	22	6	2017	0	41.19053889	-76.83010278	49	8	0	0	0	3	14	0	1	48	401	2010	0	0	1	0	0	0	0	96	
20619	42	675	1	1	0	08022017	2	8	2017	0	40.12842500	-79.43819722	64	20	0	0	0	3	34	0	0	7	482	2017	0	0	1	38	0	0	0	96	
20620	42	675	1	2	0	08022017	2	8	2017	0	40.12842500	-79.43819722	63	20	0	0	0	3	34	0	0	7	482	2017	0	0	1	38	0	0	0	96	
20621	42	680	2	1	0	09282017	28	9	2017	0	40.25079722	-75.20863056	39	8	0	0	0	20	15	0	0	2	422	2015	0	0	1	0	0	0	0	96	
20622	42	686	1	1	0	09192017	19	9	2017	0	40.27621389	-75.84664444	55	8	0	0	0	3	4	0	0	35	43	2010	0	0	1	0	0	0	0	96	
20623	42	686	1	2	0	09192017	19	9	2017	0	40.27621389	-75.84664444	59	1	0	0	0	3	4	0	0	35	43	2010	0	0	1	0	0	0	0	96	
20624	42	687	1	1	0	09302017	30	9	2017	0	40.51538611	-80.11901667	19	1	0	0	0	3	4	0	1	37	31	2016	0	0	1	0	0	0	0	96	
20625	42	689	1	1	0	09222017	22	9	2017	0	40.78367778	-79.79870556	89	1	0	0	0	3	4	0	1	12	23	2011	0	0	1	38	6	0	0	96	
20626	42	689	1	2	0	09222017	22	9	2017	0	40.78367778	-79.79870556	87	1	0	0	0	3	4	0	1	12	23	2011	0	0	1	38	6	0	0	96	
20627	42	690	1	1	0	09242017	24	9	2017	0	40.52605556	-80.02223611	56	20	0	0	0	3	14	0	0	2	403	2017	0	0	1	0	0	0	0	92	
20628	42	691	1	1	6540	09182017	18	9	2017	0	39.94971944	-75.14250000	74	99	0	0	0	99	4	0	1	49	40	2013	0	0	1	0	0	0	0	96	
20629	42	692	2	1	0	05242017	24	5	2017	0	40.76670556	-76.26478889	52	99	0	0	0	99	6	0	2	35	51	2008	0	0	1	0	0	0	0	96	
20630	42	692	2	2	0	05242017	24	5	2017	0	40.76670556	-76.26478889	79	99	0	0	0	99	6	0	2	35	51	2008	0	0	1	0	0	0	0	96	
20631	42	693	1	1	2040	09052017	5	9	2017	0	40.00223611	-75.70766389	32	20	0	0	0	3	5	0	1	52	48	2015	0	0	1	99	99	99	99	96	
20632	42	693	1	2	2040	09052017	5	9	2017	0	40.00223611	-75.70766389	59	20	0	0	0	20	5	0	1	52	48	2015	0	0	1	99	99	99	99	96	
20633	42	695	1	1	6540	08222017	22	8	2017	0	40.04741667	-75.14230833	20	99	0	0	0	99	4	0	1	35	43	2013	0	0	1	73	0	0	0	96	
20634	42	697	2	1	0	09222017	22	9	2017	0	40.90898333	-77.68214722	80	20	0	0	0	3	4	0	0	12	37	2012	0	0	1	0	0	0	0	96	
20635	42	698	1	1	0	08312017	31	8	2017	0	41.45465000	-79.18077500	20	8	0	0	0	20	4	0	1	48	34	2009	0	0	1	6	0	0	0	00	
20636	42	698	1	2	0	08312017	31	8	2017	0	41.45465000	-79.18077500	20	8	0	0	0	20	4	0	1	48	34	2009	0	0	1	6	0	0	0	00	
20637	42	702	1	1	0	09222017	22	9	2017	0	41.29499444	-75.52274444	56	8	0	0	0	3	34	0	0	49	472	2017	0	0	1	0	0	0	0	96	
20638	42	702	2	1	0	09222017	22	9	2017	0	41.29499444	-75.52274444	69	1	0	0	0	3	20	0	1	20	444	2008	0	0	1	38	0	0	0	96	
20639	42	706	2	1	0	09262017	26	9	2017	0	40.40534167	-76.94054167	39	1	0	0	0	3	4	0	1	30	46	2012	0	0	1	99	99	99	99	96	
20640	42	709	1	1	0	08122017	12	8	2017	0	40.01536944	-75.40794444	20	20	0	0	0	20	4	0	1	37	32	2012	0	0	1	52	0	0	0	96	
20641	42	710	1	1	1610	07272017	27	7	2017	0	40.01327500	-79.59998611	59	1	0	0	0	3	14	0	0	54	402	2013	0	0	1	38	0	0	0	96	
20642	42	710	1	2	1610	07272017	27	7	2017	0	40.01327500	-79.59998611	47	99	0	0	0	1	14	0	0	54	402	2013	0	0	1	38	0	0	0	96	
20643	42	710	1	3	1610	07272017	27	7	2017	0	40.01327500	-79.59998611	16	99	0	0	0	3	14	0	0	54	402	2013	0	0	1	38	0	0	0	96	
20644	42	717	1	1	0	09182017	18	9	2017	0	40.14638056	-74.99501944	23	8	0	0	0	20	21	0	0	12	462	2017	0	0	1	48	0	0	0	00	
20645	42	721	5	1	6540	09102017	10	9	2017	0	40.02266667	-75.04956944	40	99	0	0	0	99	4	0	0	55	40	2011	0	0	1	0	0	0	0	96	
20646	42	724	2	1	0	09272017	27	9	2017	0	40.59526389	-76.25882778	60	8	0	0	0	3	6	0	0	35	51	2015	0	0	1	0	0	0	0	96	
20647	42	725	2	1	0	09222017	22	9	2017	0	40.05785833	-76.28081667	34	20	0	0	0	3	4	0	0	20	37	2011	0	0	1	0	0	0	0	96	
20648	42	725	3	1	0	09222017	22	9	2017	0	40.05785833	-76.28081667	71	8	0	0	0	3	4	0	0	55	35	2017	0	0	1	0	0	0	0	96	
20649	42	725	3	2	0	09222017	22	9	2017	0	40.05785833	-76.28081667	75	8	0	0	0	3	4	0	0	55	35	2017	0	0	1	0	0	0	0	96	
20650	42	729	2	1	0	09112017	11	9	2017	0	40.46064722	-78.60939444	23	8	0	0	0	3	34	0	0	7	482	2016	0	0	1	0	0	0	0	96	
20651	42	731	1	1	0	09132017	13	9	2017	0	40.21507222	-78.80820833	63	1	0	0	0	20	6	0	1	2	1	2014	99	99	1	38	39	0	0	96	
20652	42	731	2	1	0	09132017	13	9	2017	0	40.21507222	-78.80820833	73	20	0	0	0	3	4	0	0	18	22	2009	0	0	1	0	0	0	0	96	
20653	42	731	2	2	0	09132017	13	9	2017	0	40.21507222	-78.80820833	71	20	0	0	0	3	4	0	0	18	22	2009	0	0	1	0	0	0	0	96	
20654	42	732	1	1	0	09132017	13	9	2017	0	40.98998333	-78.84420000	24	20	0	0	0	3	14	0	0	48	401	2008	0	0	1	35	33	6	36	96	
20655	42	733	2	1	2630	09072017	7	9	2017	0	40.18486667	-76.18662222	31	8	0	0	0	99	4	0	1	20	25	2012	0	0	1	0	0	0	0	96	
20656	42	733	2	2	2630	09072017	7	9	2017	0	40.18486667	-76.18662222	31	8	0	0	0	99	4	0	1	20	25	2012	0	0	1	0	0	0	0	96	
20657	42	735	1	1	6540	08312017	31	8	2017	0	40.03088333	-75.10652500	61	99	0	0	0	99	4	0	0	49	32	2015	0	0	1	48	0	0	0	00	
20658	42	737	1	1	0	08172017	17	8	2017	0	40.27425000	-78.85925000	58	8	0	0	0	20	4	0	1	20	37	2016	0	0	1	0	0	0	0	96	
20659	42	737	2	1	0	08172017	17	8	2017	0	40.27425000	-78.85925000	58	8	0	0	0	3	14	0	0	2	405	2012	0	0	1	0	0	0	0	96	
20660	42	739	1	1	8714	09052017	5	9	2017	0	40.04068333	-75.66867222	56	2	0	0	0	3	2	0	1	37	32	2008	0	0	1	99	99	99	99	00	
20661	42	741	2	1	0	09062017	6	9	2017	0	39.91751111	-75.91302500	41	8	0	0	0	3	15	0	0	37	421	2008	0	0	1	0	0	0	0	96	
20662	42	741	3	1	0	09062017	6	9	2017	0	39.91751111	-75.91302500	26	8	0	0	0	3	34	0	0	20	481	2012	0	0	1	0	0	0	0	96	
20663	42	743	1	1	0	09102017	10	9	2017	0	40.15011944	-76.16920000	30	1	0	0	0	99	20	0	0	6	441	2008	0	0	1	28	0	0	0	96	
20664	42	744	1	1	3950	10132017	13	10	2017	0	40.31014444	-79.93730278	53	20	0	0	0	3	4	0	0	55	35	2016	0	0	1	0	0	0	0	00	
