statenum,casenum,vnumber,pnumber,city,county,accdate,accday,accmon,caseyear,driverdrowsy,latitude,longitude,age,airbag,prf1,prf2,prf3,restraint,body,gvwrating,vfatcount,make,model,modelyr,vrf1,vrf2,drivpres,drf1,drf2,drf3,drf4,dridistract
49,207,1,2,2113,35,10/15/16,15,10,2016,0,40.69666389,-111.9471972,23,20,0,0,0,3,4,0,0,63,34,2014,0,0,1,0,0,0,0,0
49,207,1,3,2113,35,10/15/16,15,10,2016,0,40.69666389,-111.9471972,0,20,0,0,0,11,4,0,0,63,34,2014,0,0,1,0,0,0,0,0
49,208,1,1,9997,57,9/27/16,27,9,2016,0,41.33576389,-112.0371611,77,8,0,0,0,3,14,0,1,24,401,2008,0,0,1,26,0,0,0,12
49,208,1,2,9997,57,9/27/16,27,9,2016,0,41.33576389,-112.0371611,80,8,0,0,0,3,14,0,1,24,401,2008,0,0,1,26,0,0,0,12
49,208,1,3,9997,57,9/27/16,27,9,2016,0,41.33576389,-112.0371611,59,8,0,0,0,3,14,0,1,24,401,2008,0,0,1,26,0,0,0,12
49,216,1,1,0,45,10/21/16,21,10,2016,0,40.71546111,-112.2394472,26,8,0,0,0,3,4,0,1,20,37,2013,0,0,1,0,0,0,0,99
49,216,1,2,0,45,10/21/16,21,10,2016,0,40.71546111,-112.2394472,22,8,0,0,0,3,4,0,1,20,37,2013,0,0,1,0,0,0,0,99
49,217,1,1,685,35,11/1/16,1,11,2016,0,40.51467222,-112.0238167,53,20,0,0,0,3,4,0,0,55,33,2013,0,0,1,99,99,99,99,99
49,222,1,1,2113,35,10/25/16,25,10,2016,0,40.70734722,-111.960925,42,20,0,0,0,3,14,0,0,59,403,2008,0,0,1,0,0,0,0,0
49,223,1,1,1940,45,10/25/16,25,10,2016,0,40.53970833,-112.2983278,28,20,0,0,0,3,31,0,0,12,481,2012,0,0,1,0,0,0,0,0
49,223,1,2,1940,45,10/25/16,25,10,2016,0,40.53970833,-112.2983278,6,0,0,0,0,3,31,0,0,12,481,2012,0,0,1,0,0,0,0,0
49,223,1,3,1940,45,10/25/16,25,10,2016,0,40.53970833,-112.2983278,1,0,0,0,0,10,31,0,0,12,481,2012,0,0,1,0,0,0,0,0
49,223,1,4,1940,45,10/25/16,25,10,2016,0,40.53970833,-112.2983278,9,0,0,0,0,3,31,0,0,12,481,2012,0,0,1,0,0,0,0,0
49,225,1,1,2113,35,10/20/16,20,10,2016,0,40.72567778,-112.0257611,72,20,0,0,0,7,14,0,1,18,404,2015,0,0,1,58,0,0,0,99
49,229,2,1,1770,5,10/28/16,28,10,2016,0,41.81845,-111.8331111,43,8,0,0,0,3,14,0,0,49,401,2015,0,0,1,0,0,0,0,0
49,229,5,1,1770,5,10/28/16,28,10,2016,0,41.81845,-111.8331111,62,20,0,0,0,3,31,0,0,23,481,2016,0,0,1,0,0,0,0,0
49,230,3,1,1350,57,10/29/16,29,10,2016,0,41.24428889,-111.9682528,40,20,0,0,0,3,4,0,0,49,40,2014,0,0,1,0,0,0,0,0
49,237,2,1,910,11,11/25/16,25,11,2016,0,41.08197222,-111.9921167,21,1,0,0,0,3,4,0,0,30,40,2011,0,0,1,0,0,0,0,0
49,238,1,1,0,45,7/25/16,25,7,2016,0,40.74489722,-112.6444083,28,1,0,0,0,3,4,0,1,37,31,2009,0,0,1,0,0,0,0,99
49,238,1,2,0,45,7/25/16,25,7,2016,0,40.74489722,-112.6444083,34,2,0,0,0,3,4,0,1,37,31,2009,0,0,1,0,0,0,0,99
49,238,1,3,0,45,7/25/16,25,7,2016,0,40.74489722,-112.6444083,27,8,0,0,0,3,4,0,1,37,31,2009,0,0,1,0,0,0,0,99
49,238,1,4,0,45,7/25/16,25,7,2016,0,40.74489722,-112.6444083,35,20,0,0,0,7,4,0,1,37,31,2009,0,0,1,0,0,0,0,99
49,239,3,1,2113,35,11/12/16,12,11,2016,0,40.66770833,-112.0245361,32,20,0,0,0,3,4,0,0,49,40,2011,0,0,1,0,0,0,0,0
49,243,3,1,1310,57,11/29/16,29,11,2016,0,41.30044444,-111.9688667,60,8,0,0,0,3,4,0,0,55,33,2010,0,0,1,0,0,0,0,0
49,244,2,1,140,11,11/30/16,30,11,2016,0,40.87112778,-111.8887333,88,1,0,0,0,3,30,0,0,37,471,2008,0,0,1,0,0,0,0,0
49,245,1,1,280,11,11/10/16,10,11,2016,0,41.12540833,-112.0549333,81,2,0,0,0,3,4,0,1,55,33,2008,0,0,1,39,0,0,0,0
49,245,2,1,280,11,11/10/16,10,11,2016,0,41.12540833,-112.0549333,24,1,0,0,0,3,31,0,0,12,481,2008,0,0,1,0,0,0,0,0
49,246,1,1,960,5,11/18/16,18,11,2016,0,41.97605278,-111.8129444,43,8,0,0,0,3,20,0,1,7,442,2014,0,0,1,38,0,0,0,0
49,246,1,2,960,5,11/18/16,18,11,2016,0,41.97605278,-111.8129444,11,0,0,0,0,7,20,0,1,7,442,2014,0,0,1,38,0,0,0,0
49,246,1,3,960,5,11/18/16,18,11,2016,0,41.97605278,-111.8129444,14,8,0,0,0,3,20,0,1,7,442,2014,0,0,1,38,0,0,0,0
49,246,2,1,960,5,11/18/16,18,11,2016,0,41.97605278,-111.8129444,26,1,0,0,0,3,4,0,0,54,35,2008,0,0,1,0,0,0,0,0
49,246,2,2,960,5,11/18/16,18,11,2016,0,41.97605278,-111.8129444,26,1,0,0,0,3,4,0,0,54,35,2008,0,0,1,0,0,0,0,0
49,246,3,1,960,5,11/18/16,18,11,2016,0,41.97605278,-111.8129444,20,20,0,0,0,3,4,0,0,20,39,2008,0,0,1,0,0,0,0,0
49,249,1,1,1410,17,11/18/16,18,11,2016,0,37.77515278,-112.4437139,41,20,0,0,0,7,31,0,1,7,482,2008,0,0,1,58,0,0,0,99
49,249,1,2,1410,17,11/18/16,18,11,2016,0,37.77515278,-112.4437139,24,20,0,0,0,3,31,0,1,7,482,2008,0,0,1,58,0,0,0,99
49,250,1,1,0,45,11/19/16,19,11,2016,0,40.72601111,-113.2194472,26,20,0,0,0,3,14,0,1,2,403,2014,0,0,1,58,0,0,0,0
49,250,1,2,0,45,11/19/16,19,11,2016,0,40.72601111,-113.2194472,34,20,0,0,0,3,14,0,1,2,403,2014,0,0,1,58,0,0,0,0
49,250,1,3,0,45,11/19/16,19,11,2016,0,40.72601111,-113.2194472,30,0,0,0,0,7,14,0,1,2,403,2014,0,0,1,58,0,0,0,0
49,256,2,1,1240,35,11/18/16,18,11,2016,0,40.66188056,-111.9012167,55,20,0,0,0,3,4,0,0,42,42,2009,0,0,1,0,0,0,0,0
49,258,1,1,1700,35,12/6/16,6,12,2016,0,40.71870278,-111.8536028,52,20,0,0,0,3,15,0,0,7,422,2015,0,0,1,0,0,0,0,0
49,261,3,1,0,27,12/17/16,17,12,2016,0,38.63801111,-112.6085611,26,20,0,0,0,3,31,0,0,23,481,2011,0,0,1,0,0,0,0,0
49,261,3,2,0,27,12/17/16,17,12,2016,0,38.63801111,-112.6085611,3,0,0,0,0,10,31,0,0,23,481,2011,0,0,1,0,0,0,0,0
49,261,3,3,0,27,12/17/16,17,12,2016,0,38.63801111,-112.6085611,0,0,0,0,0,11,31,0,0,23,481,2011,0,0,1,0,0,0,0,0
49,261,3,4,0,27,12/17/16,17,12,2016,0,38.63801111,-112.6085611,26,0,0,0,0,3,31,0,0,23,481,2011,0,0,1,0,0,0,0,0
49,268,2,1,910,11,12/31/16,31,12,2016,0,41.08231111,-111.9734472,65,1,0,0,0,3,14,0,0,12,402,2015,0,0,1,0,0,0,0,0
50,2,1,1,106,1,1/20/16,20,1,2016,0,43.99099444,-73.34644167,21,9,0,0,0,3,14,0,0,49,402,2014,0,0,1,28,0,0,0,0
50,3,1,1,296,25,1/24/16,24,1,2016,0,43.21424722,-72.81337778,24,9,0,0,0,3,14,0,1,48,401,2008,0,0,1,0,0,0,0,0
50,3,1,2,296,25,1/24/16,24,1,2016,0,43.21424722,-72.81337778,25,9,0,0,0,3,14,0,1,48,401,2008,0,0,1,0,0,0,0,0
50,4,1,1,158,19,2/8/16,8,2,2016,0,44.87288611,-72.17611944,26,20,0,0,0,7,4,0,1,41,51,2009,0,0,1,58,0,0,0,0
50,7,1,1,32,25,3/6/16,6,3,2016,0,43.11642778,-72.57143611,31,20,0,0,0,7,6,0,1,48,38,2014,0,0,1,0,0,0,0,0
50,10,1,1,370,7,3/16/16,16,3,2016,0,44.62459722,-73.22926111,69,9,0,0,0,3,4,0,1,20,37,2008,0,0,1,0,0,0,0,0
50,13,1,1,370,7,4/9/16,9,4,2016,0,44.62478889,-73.23148889,63,20,0,0,0,3,14,0,0,37,402,2010,0,0,1,0,0,0,0,0
50,13,1,2,370,7,4/9/16,9,4,2016,0,44.62478889,-73.23148889,22,20,0,0,0,3,14,0,0,37,402,2010,0,0,1,0,0,0,0,0
50,13,1,3,370,7,4/9/16,9,4,2016,0,44.62478889,-73.23148889,59,0,0,0,0,7,14,0,0,37,402,2010,0,0,1,0,0,0,0,0
50,13,1,4,370,7,4/9/16,9,4,2016,0,44.62478889,-73.23148889,21,0,0,0,0,99,14,0,0,37,402,2010,0,0,1,0,0,0,0,0
50,18,2,1,187,23,5/11/16,11,5,2016,0,44.23861389,-72.48909444,44,20,0,0,0,3,29,0,0,23,461,2013,0,0,1,0,0,0,0,0
50,19,2,1,9997,9,5/18/16,18,5,2016,0,44.81585,-71.87844722,61,20,0,0,0,3,21,0,0,12,461,2012,0,0,1,0,0,0,0,0
50,26,1,1,630,27,6/9/16,9,6,2016,0,43.30140833,-72.48436389,21,20,0,0,0,3,4,0,0,37,32,2011,0,0,1,36,0,0,0,10
50,30,1,1,70,3,7/15/16,15,7,2016,0,42.86625556,-73.19684722,47,9,0,0,0,3,4,0,1,63,34,2014,0,0,1,28,0,0,0,0
50,30,2,1,70,3,7/15/16,15,7,2016,0,42.86625556,-73.19684722,57,1,0,0,0,3,15,0,0,23,422,2012,0,0,1,0,0,0,0,0
50,30,2,2,70,3,7/15/16,15,7,2016,0,42.86625556,-73.19684722,4,20,0,0,0,10,15,0,0,23,422,2012,0,0,1,0,0,0,0,0
50,30,3,1,70,3,7/15/16,15,7,2016,0,42.86625556,-73.19684722,38,9,0,0,0,3,5,0,0,49,46,2010,0,0,1,0,0,0,0,0
50,30,3,2,70,3,7/15/16,15,7,2016,0,42.86625556,-73.19684722,4,20,0,0,0,10,5,0,0,49,46,2010,0,0,1,0,0,0,0,0
50,39,1,1,590,11,9/21/16,21,9,2016,0,44.79549444,-73.11718889,20,9,0,0,0,7,4,0,1,37,31,2009,0,0,1,0,0,0,0,0
50,39,1,2,590,11,9/21/16,21,9,2016,0,44.79549444,-73.11718889,20,9,0,0,0,2,4,0,1,37,31,2009,0,0,1,0,0,0,0,0
50,41,2,1,360,1,9/29/16,29,9,2016,0,44.00296667,-73.15453056,73,9,0,0,0,3,4,0,0,18,23,2008,0,0,1,0,0,0,0,0
50,41,2,2,360,1,9/29/16,29,9,2016,0,44.00296667,-73.15453056,79,9,0,0,0,3,4,0,0,18,23,2008,0,0,1,0,0,0,0,0
50,44,1,1,232,25,10/13/16,13,10,2016,0,42.78542778,-72.64467222,48,1,0,0,0,7,30,0,1,49,472,2009,0,0,1,0,0,0,0,0
50,46,2,1,149,7,11/3/16,3,11,2016,0,44.34870833,-73.23970556,23,9,0,0,0,3,4,0,1,55,33,2015,0,0,1,28,0,0,0,99
50,50,1,1,73,21,11/28/16,28,11,2016,0,43.75041667,-73.30851111,74,9,0,0,0,3,14,0,1,49,403,2008,0,0,1,0,0,0,0,0
50,50,1,2,73,21,11/28/16,28,11,2016,0,43.75041667,-73.30851111,74,9,0,0,0,3,14,0,1,49,403,2008,0,0,1,0,0,0,0,0
50,51,3,1,101,27,11/29/16,29,11,2016,0,43.59418889,-72.70839722,62,1,0,0,0,3,31,0,1,12,481,2015,0,0,1,0,0,0,0,0
50,53,2,1,2,1,12/11/16,11,12,2016,0,44.05830556,-73.30217222,59,9,0,0,0,3,14,0,0,48,403,2015,0,0,1,0,0,0,0,0
50,55,1,1,40,23,12/15/16,15,12,2016,0,44.16385,-72.5389,54,9,0,0,0,3,14,0,1,48,403,2014,0,0,1,0,0,0,0,0
50,56,1,1,90,21,12/28/16,28,12,2016,0,43.76775833,-73.05057778,22,9,0,0,0,3,31,0,0,20,481,2012,0,0,1,0,0,0,0,0
50,56,2,1,90,21,12/28/16,28,12,2016,0,43.76775833,-73.05057778,83,9,0,0,0,3,14,0,2,18,404,2014,0,0,1,0,0,0,0,0
50,56,2,2,90,21,12/28/16,28,12,2016,0,43.76775833,-73.05057778,83,9,0,0,0,3,14,0,2,18,404,2014,0,0,1,0,0,0,0,0
51,2,1,1,720,590,1/2/16,2,1,2016,0,36.61843611,-79.40583333,48,8,0,0,0,3,31,0,0,20,481,2009,0,0,1,36,0,0,0,98
51,9,2,1,0,181,1/6/16,6,1,2016,0,37.10527778,-76.70805556,49,1,0,0,0,3,31,0,0,7,482,2014,0,0,1,0,0,0,0,0
51,10,1,1,0,67,1/6/16,6,1,2016,0,36.94416667,-79.85472222,27,20,0,0,0,3,31,0,0,12,481,2010,0,0,1,0,0,0,0,98
51,11,2,1,0,5,1/10/16,10,1,2016,0,37.82288056,-79.98670833,41,8,0,0,0,3,4,0,0,32,55,2015,0,0,1,0,0,0,0,0
51,11,2,2,0,5,1/10/16,10,1,2016,0,37.82288056,-79.98670833,998,98,0,0,0,98,4,0,0,32,55,2015,0,0,1,0,0,0,0,0
51,11,2,3,0,5,1/10/16,10,1,2016,0,37.82288056,-79.98670833,998,98,0,0,0,98,4,0,0,32,55,2015,0,0,1,0,0,0,0,0
51,11,2,4,0,5,1/10/16,10,1,2016,0,37.82288056,-79.98670833,998,98,0,0,0,98,4,0,0,32,55,2015,0,0,1,0,0,0,0,0
51,16,1,1,2060,760,1/12/16,12,1,2016,0,37.54031111,-77.48027778,19,1,0,0,0,7,4,0,0,55,33,2013,0,0,1,28,0,0,0,0
51,16,1,2,2060,760,1/12/16,12,1,2016,0,37.54031111,-77.48027778,998,98,0,0,0,98,4,0,0,55,33,2013,0,0,1,28,0,0,0,0
51,24,3,1,0,19,1/20/16,20,1,2016,0,37.28266111,-79.55256944,24,1,0,0,0,3,4,0,0,35,43,2012,0,0,1,0,0,0,0,0
51,25,1,1,2540,810,1/23/16,23,1,2016,0,36.9125,-76.00805556,89,1,0,0,0,3,2,0,1,12,3,2009,0,0,1,58,0,0,0,0
51,27,1,1,0,153,1/1/16,1,1,2016,0,37.47121389,-77.51138889,21,8,0,0,0,97,14,0,1,37,402,2014,0,0,1,39,0,0,0,0
51,31,2,1,2540,810,1/23/16,23,1,2016,0,36.80889444,-76.19488333,27,1,0,0,0,3,4,0,0,7,24,2008,0,0,1,0,0,0,0,0
51,37,1,1,0,153,1/7/16,7,1,2016,0,38.55441111,-77.3646,31,99,0,0,0,3,6,0,1,22,32,2009,0,0,1,0,0,0,0,96
51,41,2,1,2060,760,2/14/16,14,2,2016,0,37.48908889,-77.48263056,32,1,0,0,0,7,15,0,0,12,422,2011,0,0,1,0,0,0,0,0
51,41,2,2,2060,760,2/14/16,14,2,2016,0,37.48908889,-77.48263056,39,1,0,0,0,7,15,0,0,12,422,2011,0,0,1,0,0,0,0,0
51,46,1,1,0,31,2/13/16,13,2,2016,0,37.32305556,-79.23222222,36,1,0,0,0,7,4,0,3,49,40,2008,0,0,1,0,0,0,0,0
51,46,1,2,0,31,2/13/16,13,2,2016,0,37.32305556,-79.23222222,37,8,0,0,0,7,4,0,3,49,40,2008,0,0,1,0,0,0,0,0
51,46,1,3,0,31,2/13/16,13,2,2016,0,37.32305556,-79.23222222,1,20,0,0,0,4,4,0,3,49,40,2008,0,0,1,0,0,0,0,0
51,47,1,1,0,139,2/17/16,17,2,2016,0,38.58916944,-78.56276111,81,8,0,0,0,7,4,0,1,55,36,2012,0,0,1,35,0,0,0,0
51,49,2,1,0,41,2/15/16,15,2,2016,0,37.48204722,-77.66333333,28,8,0,0,0,3,4,0,0,37,31,2010,0,0,1,87,0,0,0,0
51,50,1,1,0,143,2/18/16,18,2,2016,0,36.80975556,-79.26388889,74,8,0,0,0,7,31,0,1,20,481,2011,0,0,1,0,0,0,0,0
51,55,1,1,0,137,2/18/16,18,2,2016,0,38.29978889,-77.87166667,50,1,0,0,0,7,4,0,1,20,37,2010,0,0,1,0,0,0,0,0
51,58,1,1,0,67,1/22/16,22,1,2016,0,37.05468889,-79.88245833,53,8,0,0,0,3,6,0,1,35,49,2011,0,0,1,0,0,0,0,0
51,58,1,2,0,67,1/22/16,22,1,2016,0,37.05468889,-79.88245833,86,8,0,0,0,97,6,0,1,35,49,2011,0,0,1,0,0,0,0,0
51,62,2,1,0,59,1/13/16,13,1,2016,0,38.96777778,-77.38138889,72,20,0,0,0,3,2,0,0,42,42,2014,0,0,1,0,0,0,0,0
51,68,1,1,0,171,2/25/16,25,2,2016,0,38.98583333,-78.3825,21,20,0,0,0,3,4,0,0,20,25,2013,0,0,1,84,0,0,0,0
51,68,1,2,0,171,2/25/16,25,2,2016,0,38.98583333,-78.3825,998,98,0,0,0,98,4,0,0,20,25,2013,0,0,1,84,0,0,0,0
51,76,1,1,620,570,3/4/16,4,3,2016,0,37.27083333,-77.41074722,60,8,0,0,0,7,5,0,1,41,51,2013,0,0,1,38,0,0,0,98
51,78,1,1,0,111,3/6/16,6,3,2016,0,37.01194444,-78.22138889,48,1,0,0,0,3,31,0,0,12,481,2014,0,0,1,0,0,0,0,0
51,84,3,1,2330,790,1/8/16,8,1,2016,0,38.18527778,-79.08694444,52,20,0,0,0,3,14,0,0,48,401,2009,0,0,1,0,0,0,0,0
51,85,3,1,1760,710,1/8/16,8,1,2016,0,36.89571111,-76.25694722,49,20,0,0,0,3,4,0,0,35,50,2010,0,0,1,0,0,0,0,96
51,85,5,1,1760,710,1/8/16,8,1,2016,0,36.89571111,-76.25694722,55,20,0,0,0,3,14,0,0,2,405,2010,0,0,1,0,0,0,0,96
51,85,6,1,1760,710,1/8/16,8,1,2016,0,36.89571111,-76.25694722,42,1,0,0,0,3,15,0,0,54,421,2014,0,0,1,0,0,0,0,96
51,87,1,1,2540,810,3/1/16,1,3,2016,0,36.82055556,-76.06694444,61,1,0,0,0,3,15,0,0,20,421,2014,0,0,1,39,0,0,0,5
51,88,1,1,0,165,3/9/16,9,3,2016,0,38.43055556,-79.06888889,18,8,0,0,0,3,4,0,1,63,34,2013,0,0,1,58,0,0,0,98
51,90,2,1,2610,820,2/25/16,25,2,2016,0,38.07725556,-78.91630278,64,20,0,0,0,3,4,0,1,35,39,2011,0,0,1,0,0,0,0,0
51,90,2,2,2610,820,2/25/16,25,2,2016,0,38.07725556,-78.91630278,69,20,0,0,0,3,4,0,1,35,39,2011,0,0,1,0,0,0,0,0
51,90,2,3,2610,820,2/25/16,25,2,2016,0,38.07725556,-78.91630278,61,20,0,0,0,3,4,0,1,35,39,2011,0,0,1,0,0,0,0,0
51,93,1,1,0,85,3/13/16,13,3,2016,0,37.67722222,-77.37472222,22,8,0,0,0,3,4,0,1,58,37,2012,0,0,1,0,0,0,0,98
51,94,2,1,1010,620,1/13/16,13,1,2016,0,36.66944444,-76.94805556,32,8,0,0,0,3,15,0,0,23,421,2008,0,0,1,0,0,0,0,0
51,94,2,2,1010,620,1/13/16,13,1,2016,0,36.66944444,-76.94805556,4,8,0,0,0,4,15,0,0,23,421,2008,0,0,1,0,0,0,0,0
51,94,2,3,1010,620,1/13/16,13,1,2016,0,36.66944444,-76.94805556,998,98,0,0,0,98,15,0,0,23,421,2008,0,0,1,0,0,0,0,0
51,95,1,1,0,147,1/31/16,31,1,2016,0,37.20161111,-78.30931944,61,1,0,0,0,2,30,0,1,12,471,2011,0,0,1,0,0,0,0,0
51,96,1,1,0,61,2/3/16,3,2,2016,0,38.86996667,-77.89156111,21,20,0,0,0,3,5,0,1,49,51,2014,0,0,1,0,0,0,0,0
51,96,1,2,0,61,2/3/16,3,2,2016,0,38.86996667,-77.89156111,44,20,0,0,0,7,5,0,1,49,51,2014,0,0,1,0,0,0,0,0
51,97,1,1,1760,710,2/1/16,1,2,2016,0,36.87269167,-76.28672778,43,1,0,0,0,3,31,0,0,12,481,2013,0,0,1,39,0,0,0,96
51,97,1,2,1760,710,2/1/16,1,2,2016,0,36.87269167,-76.28672778,998,98,0,0,0,98,31,0,0,12,481,2013,0,0,1,39,0,0,0,96
51,102,1,1,0,107,3/14/16,14,3,2016,0,39.01808889,-77.37801389,26,1,0,0,0,3,2,0,0,34,34,2010,0,0,1,0,0,0,0,0
51,102,1,2,0,107,3/14/16,14,3,2016,0,39.01808889,-77.37801389,998,98,0,0,0,98,2,0,0,34,34,2010,0,0,1,0,0,0,0,0
51,108,1,1,1970,740,1/17/16,17,1,2016,0,36.871725,-76.39588611,38,8,0,0,0,7,14,0,1,12,402,2012,0,0,1,50,0,0,0,98
51,113,1,1,0,3,3/15/16,15,3,2016,0,38.05419444,-78.56716944,35,8,0,0,0,3,4,0,0,32,44,2008,0,0,1,28,0,0,0,0
51,113,3,1,0,3,3/15/16,15,3,2016,0,38.05419444,-78.56716944,69,20,0,0,0,3,4,0,0,48,45,2016,0,0,1,0,0,0,0,0
51,115,1,1,0,73,3/7/16,7,3,2016,0,37.43715278,-76.62416667,65,8,0,0,0,3,4,0,1,49,32,2016,0,0,1,28,0,0,0,0
51,115,1,2,0,73,3/7/16,7,3,2016,0,37.43715278,-76.62416667,82,8,0,0,0,3,4,0,1,49,32,2016,0,0,1,28,0,0,0,0
51,122,1,1,0,35,3/25/16,25,3,2016,0,36.75638889,-80.66638889,26,8,0,0,0,3,14,0,0,2,404,2015,0,0,1,51,0,0,0,0
51,125,1,1,0,153,3/24/16,24,3,2016,0,38.70392222,-77.38083333,55,20,0,0,0,3,4,0,0,12,23,2013,0,0,1,39,0,0,0,0
51,125,2,1,0,153,3/24/16,24,3,2016,0,38.70392222,-77.38083333,35,20,0,0,0,3,4,0,0,42,42,2014,0,0,1,0,0,0,0,0
51,126,2,1,0,153,3/24/16,24,3,2016,0,38.85361111,-77.68611111,53,20,0,0,0,3,21,0,0,20,461,2009,0,0,1,0,0,0,0,0
51,127,1,1,0,59,3/2/16,2,3,2016,0,38.79760833,-77.17386389,71,1,0,0,0,3,2,0,1,49,44,2008,0,0,1,38,39,0,0,0
51,128,1,1,0,57,3/29/16,29,3,2016,0,38.01399167,-76.99294722,52,8,0,0,0,7,6,0,1,7,27,2010,0,0,1,37,0,0,0,0
51,128,1,2,0,57,3/29/16,29,3,2016,0,38.01399167,-76.99294722,22,1,0,0,0,3,6,0,1,7,27,2010,0,0,1,37,0,0,0,0
51,128,1,3,0,57,3/29/16,29,3,2016,0,38.01399167,-76.99294722,10,8,0,0,0,3,6,0,1,7,27,2010,0,0,1,37,0,0,0,0
51,129,1,1,0,59,1/4/16,4,1,2016,0,38.77333333,-77.18222222,31,1,0,0,0,3,4,0,0,49,32,2012,0,0,1,0,0,0,0,0
51,130,1,1,1910,730,2/24/16,24,2,2016,0,37.23944444,-77.36777778,47,20,0,0,0,3,31,0,0,12,481,2012,0,0,1,0,0,0,0,0
51,132,1,1,0,153,2/29/16,29,2,2016,0,38.57871111,-77.31248889,58,1,0,0,0,3,14,0,1,49,402,2012,0,0,1,0,0,0,0,0
51,132,3,1,0,153,2/29/16,29,2,2016,0,38.57871111,-77.31248889,43,20,0,0,0,3,14,0,0,18,404,2015,0,0,1,0,0,0,0,0
51,134,1,1,0,41,3/12/16,12,3,2016,0,37.50055556,-77.52888889,31,20,0,0,0,3,4,0,0,7,29,2014,0,0,1,0,0,0,0,0
51,134,1,2,0,41,3/12/16,12,3,2016,0,37.50055556,-77.52888889,998,98,0,0,0,98,4,0,0,7,29,2014,0,0,1,0,0,0,0,0
51,134,1,3,0,41,3/12/16,12,3,2016,0,37.50055556,-77.52888889,998,98,0,0,0,98,4,0,0,7,29,2014,0,0,1,0,0,0,0,0
51,134,1,4,0,41,3/12/16,12,3,2016,0,37.50055556,-77.52888889,998,98,0,0,0,0,4,0,0,7,29,2014,0,0,1,0,0,0,0,0
51,134,1,5,0,41,3/12/16,12,3,2016,0,37.50055556,-77.52888889,998,98,0,0,0,98,4,0,0,7,29,2014,0,0,1,0,0,0,0,0
51,137,1,1,468,550,3/23/16,23,3,2016,0,36.77611111,-76.445,48,1,0,0,0,7,4,0,1,49,40,2010,0,0,1,0,0,0,0,96
51,138,2,1,620,570,4/3/16,3,4,2016,0,37.24701389,-77.38737222,33,20,0,0,0,3,31,0,0,7,482,2009,0,0,1,38,0,0,0,0
51,142,1,1,0,175,2/28/16,28,2,2016,0,36.70202222,-77.24821667,998,98,0,0,0,99,4,0,0,55,33,2014,0,0,1,0,0,0,0,99
51,143,1,1,1910,730,3/16/16,16,3,2016,0,37.18438611,-77.36799444,23,20,0,0,0,3,4,0,0,35,47,2010,0,0,1,0,0,0,0,0
51,148,1,1,1180,650,3/27/16,27,3,2016,0,37.02937778,-76.43123056,19,8,0,0,0,3,2,0,1,7,28,2010,0,0,1,0,0,0,0,96
51,153,2,1,0,131,3/31/16,31,3,2016,0,37.45805556,-75.86972222,33,8,0,0,0,3,6,0,0,24,10,2008,0,0,1,0,0,0,0,0
51,153,2,2,0,131,3/31/16,31,3,2016,0,37.45805556,-75.86972222,998,98,0,0,0,98,6,0,0,24,10,2008,0,0,1,0,0,0,0,0
51,153,2,3,0,131,3/31/16,31,3,2016,0,37.45805556,-75.86972222,998,98,0,0,0,98,6,0,0,24,10,2008,0,0,1,0,0,0,0,0
51,153,2,4,0,131,3/31/16,31,3,2016,0,37.45805556,-75.86972222,998,98,0,0,0,98,6,0,0,24,10,2008,0,0,1,0,0,0,0,0
51,155,1,1,0,147,4/18/16,18,4,2016,0,37.26805556,-78.52388889,44,1,0,0,0,3,4,0,1,7,26,2010,0,0,1,0,0,0,0,0
51,156,1,1,0,31,4/15/16,15,4,2016,0,37.38055556,-79.04972222,25,1,0,0,0,3,6,0,1,63,37,2011,0,0,1,0,0,0,0,0
51,156,1,2,0,31,4/15/16,15,4,2016,0,37.38055556,-79.04972222,32,1,0,0,0,7,6,0,1,63,37,2011,0,0,1,0,0,0,0,0
51,159,1,1,0,195,4/12/16,12,4,2016,0,36.97527778,-82.57388889,22,1,0,0,0,7,6,0,1,63,37,2012,0,0,1,51,0,0,0,6
51,159,1,2,0,195,4/12/16,12,4,2016,0,36.97527778,-82.57388889,998,98,0,0,0,98,6,0,1,63,37,2012,0,0,1,51,0,0,0,6
51,159,1,3,0,195,4/12/16,12,4,2016,0,36.97527778,-82.57388889,998,98,0,0,0,98,6,0,1,63,37,2012,0,0,1,51,0,0,0,6
51,159,2,1,0,195,4/12/16,12,4,2016,0,36.97527778,-82.57388889,49,1,0,0,0,3,14,0,0,37,402,2015,0,0,1,0,0,0,0,0
51,161,1,1,0,33,4/12/16,12,4,2016,0,37.98173333,-77.49269167,32,20,0,0,0,3,4,0,0,37,31,2010,0,0,1,0,0,0,0,0
51,164,2,1,2060,760,4/19/16,19,4,2016,0,37.54958056,-77.47027778,33,20,0,0,0,3,31,0,0,12,481,2008,0,0,1,0,0,0,0,0
51,164,2,2,2060,760,4/19/16,19,4,2016,0,37.54958056,-77.47027778,33,20,0,0,0,3,31,0,0,12,481,2008,0,0,1,0,0,0,0,0
51,172,1,1,2060,760,4/22/16,22,4,2016,0,37.57197222,-77.44911944,42,1,0,0,0,3,4,0,0,37,31,2008,0,0,1,0,0,0,0,98
51,182,1,1,0,173,4/30/16,30,4,2016,0,36.82916667,-81.70666667,49,1,0,0,0,7,30,0,0,12,471,2011,0,0,1,33,0,0,0,0
